sample_id,ACVD,AS,BPA,CL,IBD,IGT,T2D,CI,HC,FL,ME,SC
SAMD00114999,0.0019246031746031744,0,0,0.95804219269292801,0.0028760822510822508,0,0,0,0.033086849833173351,0.0025424942704354468,0.0015277777777777779,0
SAMD00115000,0.0089298425173038182,0,0,0.92999612230902573,0.0061802891446433635,0,0.0073783577533577524,0,0.0426115746979423,0.0028618881118881116,0.0020419254658385093,0
SAMD00115002,0.011167594174831017,0,0.0044327200577200573,0.070351883138025276,0.034839162572557023,0.012980113161692109,0.044367037330499765,0.0071563966004755475,0.78366619743420396,0.019699429440528514,0.0098156565656565657,0.0015238095238095239
SAMD00115003,0,0,0,0.00041666666666666664,0.0016666666666666666,0.0010416666666666667,0,0,0.99687499999999996,0,0,0
SAMD00115004,0,0,0,0.0063418682925261869,0.061219250069675747,0.0036086953122556843,0.0021436847466259228,0.00025000000000000001,0.90196514736123856,0.020159665905989433,0.0043116883116883116,0
SAMD00115005,0.00078787878787878792,0.0013875915750915751,0.0037946541762331242,0.024549286089727267,0.098459366958552549,0.050232079163190349,0.021889803716235601,0,0.79420160306333398,0.0011263736263736263,0.0024439118629908103,0.0011274509803921567
SAMD00115006,0.0019246031746031744,0,0,0.96363294039551772,0.0019385822510822512,0,0.00033333333333333332,0,0.029628046575027992,0.0025424942704354468,0,0
SAMD00115007,0.0029662698412698408,0,0,0.97862147784014786,0.0021650315264445698,0,0.00027777777777777778,0,0.015240542758605419,0.0002941176470588235,0.00043478260869565214,0
SAMD00115008,0,0,0,0,0,0.0026206522235934001,0,0,0.99737934777640658,0,0,0
SAMD00115011,0,0,0,0.9746788034377043,0,0,0.0012460317460317458,0,0.020266436779594676,0.0029970397249809012,0.00081168831168831163,0
SAMD00115012,0.00072727272727272723,0,0.00021739130434782607,0.013450047164401381,0.010085026737967913,0.011424690505572856,0.0064897332844314256,0,0.94838447192306052,0,0.0029437134502923977,0.0062776529026529028
