sample_id,control,Intestinal Diseases,Lung Diseases,IBS,Thyroid Diseases,ColorectalLesions
SRR8417457,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417458,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417459,0.038723085798202474,0.009860586727323577,0.22321057124097704,0.24241260734950254,0.25821853883374113,0.22757461005025334
SRR8417460,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417461,0.23894106985127614,0.007912918338793993,0.17606895075517723,0.19073656503748193,0.19416865617453088,0.19217183984273975
SRR8417462,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417463,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417464,0.11090360083284735,0.008871201797837291,0.1989218589540236,0.2214036650173392,0.24445511829005268,0.21544455510789975
SRR8417465,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417466,0.1720624115749436,0.010677363835095143,0.00463925843413124,0.2590864786742692,0.2942257767116106,0.2593087107699501
SRR8417467,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417468,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417469,0.1466320168002667,0.008602747474298325,0.1914182172189975,0.20736451873742187,0.23705758243057165,0.20892491733844393
SRR8417470,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417471,0.305517035341052,0.009280479458356876,0.008928356851953922,0.22370087722372303,0.22718904573110382,0.22538420539381035
SRR8417472,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417473,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417474,0.23894106985127614,0.007912918338793993,0.17606895075517723,0.19073656503748193,0.19416865617453088,0.19217183984273975
SRR8417475,0.0035393029190895296,0.01144366566511446,0.22961236580086458,0.25442143514913285,0.26629267631350917,0.23469055415228948
SRR8417476,0.12741976431919955,0.0087669880823465,0.196585040731831,0.21273116716025056,0.24158340183851645,0.2129136378678559
SRR8417478,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417479,0.24688705639460726,0.009036577304080152,0.07832916758699206,0.21782174930654116,0.22846461181863528,0.2194608375891441
SRR8417480,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417493,0.30785229497512406,0.009336617941657596,0.002446113640708059,0.22505406463356875,0.22856333339664003,0.22674757541230148
SRR8417494,0.1151269771667152,0.008829061908663241,0.19797694243857894,0.2203519556639533,0.24329391016656218,0.2144211526555271
SRR8417495,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417496,0.3055835756429022,0.009301539313525738,0.0067678150354206126,0.22420851350443657,0.22824289491367653,0.22589566159003827
SRR8417497,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417498,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417499,0.12741976431919955,0.0087669880823465,0.196585040731831,0.21273116716025056,0.24158340183851645,0.2129136378678559
SRR8417500,0.30701956991480767,0.00931136285710724,0.005144447009489629,0.22444530464507628,0.22794508101166364,0.22613423456185544
SRR8417501,0.02617706102457365,0.010527685267614733,0.2255631080897454,0.24558384963861118,0.26159655435502455,0.23055174162443035
SRR8417502,0.1151269771667152,0.008829061908663241,0.19797694243857894,0.2203519556639533,0.24329391016656218,0.2144211526555271
SRR8417503,0.02617706102457365,0.010527685267614733,0.2255631080897454,0.24558384963861118,0.26159655435502455,0.23055174162443035
SRR8417504,0.23894106985127614,0.007912918338793993,0.17606895075517723,0.19073656503748193,0.19416865617453088,0.19217183984273975
SRR8417505,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417506,0.1151269771667152,0.008829061908663241,0.19797694243857894,0.2203519556639533,0.24329391016656218,0.2144211526555271
SRR8417510,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417511,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417512,0.2715704316925368,0.009630909941891128,0.009265491201837017,0.23214781220421646,0.243490652189841,0.2338947027696776
SRR8417513,0.2377502518626073,0.007920523301804828,0.17623816744622853,0.19091987850791323,0.19481464615156216,0.19235653272988398
SRR8417515,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417516,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417517,0.30785229497512406,0.009336617941657596,0.002446113640708059,0.22505406463356875,0.22856333339664003,0.22674757541230148
SRR8417529,0.07114527279633595,0.009145891026856024,0.21730951854449415,0.2282592414579925,0.2520244634028138,0.22211561277150746
SRR8417533,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417534,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417535,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417536,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417537,0.037074266559451285,0.013051685204310862,0.03527150409223049,0.30446228351887167,0.3243140150168786,0.2858262456082571
SRR8417538,0.1466320168002667,0.008602747474298325,0.1914182172189975,0.20736451873742187,0.23705758243057165,0.20892491733844393
SRR8417539,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417540,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417541,0.30785229497512406,0.009336617941657596,0.002446113640708059,0.22505406463356875,0.22856333339664003,0.22674757541230148
SRR8417542,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417543,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417555,0.17320600849547424,0.009657191243044155,0.08370865714328517,0.23278130858216695,0.2661138683874316,0.2345329661485978
SRR8417556,0.1151269771667152,0.008829061908663241,0.19797694243857894,0.2203519556639533,0.24329391016656218,0.2144211526555271
SRR8417557,0.305517035341052,0.009280479458356876,0.008928356851953922,0.22370087722372303,0.22718904573110382,0.22538420539381035
SRR8417558,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417559,0.11090360083284735,0.008871201797837291,0.1989218589540236,0.2214036650173392,0.24445511829005268,0.21544455510789975
SRR8417560,0.2730126506590377,0.009664173865941733,0.005339372023922747,0.2329496208848362,0.24433163758066534,0.23470254498559615
SRR8417561,0.1466320168002667,0.008602747474298325,0.1914182172189975,0.20736451873742187,0.23705758243057165,0.20892491733844393
SRR8417562,0.2377502518626073,0.007920523301804828,0.17623816744622853,0.19091987850791323,0.19481464615156216,0.19235653272988398
SRR8417563,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417564,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417565,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417566,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417567,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417568,0.3060821208080918,0.009316714335428739,0.005147403654727266,0.22457429910062512,0.22861526241251434,0.22626419968861267
SRR8417569,0.14619292959645236,0.008607173884016026,0.19151670848116398,0.20747121492065726,0.23717955671723534,0.20903241640047493
SRR8417570,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417572,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417573,0.013824439077397313,0.011350622838114508,0.2283184955263341,0.24959646077037337,0.2641275813047374,0.23278240048304333
SRR8417574,0.06805555012896738,0.009651098664228804,0.2179201897642838,0.22890068298500443,0.2527326886453796,0.2227397898121359
SRR8417575,0.1466320168002667,0.008602747474298325,0.1914182172189975,0.20736451873742187,0.23705758243057165,0.20892491733844393
SRR8417576,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417577,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417578,0.23894106985127614,0.007912918338793993,0.17606895075517723,0.19073656503748193,0.19416865617453088,0.19217183984273975
SRR8417579,0.1151269771667152,0.008829061908663241,0.19797694243857894,0.2203519556639533,0.24329391016656218,0.2144211526555271
SRR8417580,0.2737812755868585,0.009691381854004652,0.002539058736099745,0.2336054545434827,0.24501951554839482,0.23536331373115957
SRR8417581,0.2377502518626073,0.007920523301804828,0.17623816744622853,0.19091987850791323,0.19481464615156216,0.19235653272988398
SRR8417582,0.08884578546967835,0.010384579293667685,0.10323975123165591,0.2591738940987358,0.2861577965958165,0.2521981933104457
SRR8417583,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417584,0.11090360083284735,0.008871201797837291,0.1989218589540236,0.2214036650173392,0.24445511829005268,0.21544455510789975
SRR8417585,0.13973230047788787,0.008653176393518456,0.19304817006443103,0.20996952391704576,0.23844720332908417,0.21014962581803254
SRR8417586,0.1558788119416572,0.010749789947012447,0.007793540109249347,0.2682886655802751,0.2962215529502201,0.26106763947158584
SRR8417588,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417589,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417590,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417591,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417592,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417593,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417594,0.23977009521212617,0.00790905770002555,0.17598304836264628,0.19064350645327624,0.1936162112705305,0.19207808100139515
SRR8417595,0.1466320168002667,0.008602747474298325,0.1914182172189975,0.20736451873742187,0.23705758243057165,0.20892491733844393
SRR8417596,0.23547095196470957,0.007939459646722581,0.17665951671814772,0.19137632873643,0.1957373252303284,0.19281641770366165
SRR8417597,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417600,0.21120575106025874,0.00813833303956344,0.1810846135170045,0.19617006300787412,0.20575501499833612,0.19764622437696305
SRR8417601,0.30785229497512406,0.009336617941657596,0.002446113640708059,0.22505406463356875,0.22856333339664003,0.22674757541230148
